Zhlokhov_Dog_Siberia_USA_HgA4_9500	Zhlokov_Siberia_Russia_HgA4_9500
E-A|LR742803|LR742803.1_Canis_lupus_familiaris_E_Greenland_32135	LR742803.1_Tasiilak_Greenland_HgA2a2_39
E-A|LR742802|LR742802.1_Canis_lupus_familiaris_E_Greenland_3294	LR742802.1_Scoresbysund_Greenland_HgA2a2_22
E-A|LR742801|LR742801.1_Canis_lupus_familiaris_E_Greenland_2587	LR742801.1_Angmagsalik_Greenland_HgA2a2_16
E-A|LR742800|LR742800.1_Iceland_Canis_lupus_familiaris_2009-32-3316	LR742800.1_Alþingisreitur_Iceland_HgA1-2-3-4-5-6-_A1e-f-g_250
E-A|LR742798|LR742798.1_Canis_lupus_familiaris_TRF.02.53_Kamchatka_Rus_1961AD	LR742798.1_Kamchatka_Russia_HgA1b1_MODERN
E-A|LR742797|LR742797.1_Canis_lupus_familiaris_TRF.02.49_Chuchki_Rus_1927AD	LR742797.1_Chuchki_Russia_HgA2a2_MODERN
E-A|LR742796|LR742796.1_Canis_lupus_familiaris_TRF.02.01_Chukotka_Rus_1927AD	LR742796.1_Chukotka_Russia_HgA1a2_MODERN
E-A|LR742795|LR742795.1_Canis_lupus_familiaris_TRF.02.25_-enets_Rus_1927AD	LR742795.1_Nenets_Russia_HgA1b1_MODERN
E-A|LR742793|LR742793.1_Canis_lupus_familiaris_mitochondrial_partial_D-loop_isolate_KBP3316.216	LR742793.1_Bukhta-Zakat_Russia_HgA2b_840
E-A|LR742790|LR742790.1_Canis_lupus_familiaris_31.KM90.2/2.307	LR742790.1_Kaniskak-M_Russia_HgA2b_550
E-A|LR742789|LR742789.1_Canis_lupus_familiaris_mitochondrial_partial_D-loop_isolate_30.KM90.2/2.626	LR742789.1_Kaniskak-M_Russia_HgA2b_550
E-A|LR742788|LR742788.1_Canis_lupus_familiaris_09.P05.H2.894	LR742788.1_Pajpel-gak_Russia_HgA1b_550
E-A|LR742787|LR742787.1_Canis_lupus_familiaris_08.P05.H2.961_Russia	LR742787.1_Pajpel-gak_Russia_HgA1b_1000
E-A|LR742786|LR742786.1_Canis_lupus_familiaris_mitochondrial_partial_D-loop_isolate_03.P04.H1.1024	LR742786.1_Pajpel-gak_Russia_HgN_1000
E-A|LR742785|LR742785.1_Canis_lupus_familiaris_01.P09.B1.1077_Chukotka_Russia	LR742785.1_Pajpel-gak_Russia_HgA1b_1000
E-A|LR742777|LR742777.1_Canis_lupus_familiaris_mitochondrial_partial_D-loop_isolate_AL3007	LR742777.1_Petropavlovsk-Kamchatsky_Russia_HgN_75
E-A|LR742772|LR742772.1_Canis_lupus_familiaris_AL2994	LR742772.1_Silumiut_Alaska_HgA1-2-3_6309
E-A|LR742766|LR742766.1_Canis_lupus_familiaris_mitochondrial_partial_D-loop_isolate_WAL-B9-J20	LR742766.1_Walakpa_Alaska_HgA2a_1125
E-A|LR742765|LR742765.1_Canis_lupus_familiaris_WAL-B9-J19	LR742765.1_Walakpa_Alaska_HgA2a_1125
E-A|LR742764|LR742764.1_Canis_lupus_familiaris_UA5231	LR742764.1_Cape-Dyer_Alaska_HgA2b_25
E-A|LR742763|LR742763.1_Canis_lupus_familiaris_UA5072-7	LR742763.1_Point-Hope_Alaska_HgA2b_100
E-A|LR742761|LR742761.1_Canis_lupus_familiaris_UA1-1941-1856	LR742761.1_Ahteut_Alaska_HgA2b_12
E-A|LR742759|LR742759.1_Canis_lupus_mitochondrial_partial_D-loop_isolate_U.Arizona-6	LR742759.1_Anaktuvuk-Pass-(Nunamiut)_Alaska_HgK1_0
E-A|LR742758|LR742758.1_Canis_lupus_mitochondrial_partial_D-loop_isolate_U.Arizona-3	LR742758.1_Anaktuvuk-Pass-(Nunamiut)_Alaska_HgK_0
E-A|LR742757|LR742757.1_Canis_lupus_mitochondrial_partial_D-loop_isolate_U.Arizona-2	LR742757.1_Anaktuvuk-Pass-(Nunamiut)_Alaska_HgK1-K1a_0
E-A|LR742756|LR742756.1_Canis_lupus_familiaris_mitochondrial_partial_D-loop_isolate_TRF.02.29_Alaska_AD1945	LR742756.1_North-Alaska_Alaska_HgN_5
E-A|LR742755|LR742755.1_Canis_lupus_mitochondrial_partial_D-loop_isolate_TRF.02.28_Alaska_AD1945	LR742755.1_North-Alaska_Alaska_HgK1d_5
E-A|LR742754|LR742754.1_Canis_lupus_mitochondrial_partial_D-loop_isolate_TRF.02.27_Alaska_AD1945	LR742754.1_North-Alaska_Alaska_HgK1d_5
E-A|LR742753|LR742753.1_Canis_lupus_familiaris_TRF.02.16_St.Lawrence_Alaska_AD1939	LR742753.1_St.-Lawrence-Island_Alaska_HgA1a7_11
E-A|LR742752|LR742752.1_Alaska_Canis_lupus_familiaris__TRF.02.14_AD1926	LR742752.1_Point-Hope_Alaska_HgA1c1a_24
E-A|LR742748|LR742748.1_Canis_lupus_familiaris_SEL-33-0057b	LR742748.1_Chugachik-Island_Alaska_HgA4-5_1700
E-A|LR742745|LR742745.1_Canis_lupus_familiaris_DRG-99-0043	LR742745.1_Deering_Alaska_HgA2_1105
E-A|LR742744|LR742744.1_Canis_lupus_familiaris_CK-H8-M7	LR742744.1_Cape-Espenberg_Alaska_HgA1b_825
E-A|LR742741|LR742741.1_Canis_lupus_familiaris_BELA-52965_Alaska	LR742741.1_Cape-Espenberg_Alaska_HgA2b_400
E-A|LR742740|LR742740.1_Canis_lupus_BELA-37375_Alaska	LR742740.1_Cape-Espenberg_Alaska_HgA1b_620
E-A|LR742739|LR742739.1_Alaska_Canis_lupus_familiaris_BELA-37374	LR742739.1_Cape-Espenberg_Alaska_HgA2b_620
E-A|LR742738|LR742738.1_Canis_lupus_mitochondrial_partial_D-loop_isolate_BELA-37371	LR742738.1_Cape-Espenberg_Alaska_HgK1_400
E-A|LR742737|LR742737.1_Canis_lupus_familiaris_BELA-37369	LR742737.1_Cape-Espenberg_Alaska_HgA1b_212
E-A|LR742736|LR742736.1_Canis_lupus_familiaris_560028-29	LR742736.1_Uyak_Alaska_HgA2b_1705
E-A|LR742734|LR742734.1_Canis_lupus_familiaris_560028-21_Alaska	LR742734.1_Uyak_Alaska_HgA2b_1705
DQ480507_Saudi-Arabia_WOLF_Hg/_0	DQ480507_Saudi-Arabia_WOLF_Hg/_0
DQ480502_Canis_lupus_familiaris_isolate_2_breed_Jamthund_from_Sweden_mitochondrio	DQ480502_Sweden_Jam_HgD1a1a_0
DQ480493_Sweden_Canis_lupus_familiaris_isolate_1_breed_Black_Russian_Terrier_from_Sweden	DQ480493_Sweden_BlaRuTe_HgC2_0
DQ480492_Canis_lupus_familiaris_isolate_1_breed_Jamthund_from_Sweden_mitochondrio	DQ480492_Sweden_Jam_HgD1a1a_0
DQ480489_Sweden_Canis_lupus_familiaris_isolate_1_breed_German_Shepherd_from_Sweden_mitoc	DQ480489_Sweden_GerShe_HgC1a2a_0
D7_1887_XVII_S10_dF3_minDP3_minMQ30	1887_Isaccea_Roumanie_HgA_6600
D6_1903_XV_S64_dF3_minDP3_minMQ30	1903_Camprafaud_France_HgD_7125
D5_1574_XX_S101_dF3_minDP3_minMQ30	1574_Isaccea_Roumanie_HgD_6600
D4_1874_I_S41_dF3_minDP3_minMQ30	1874_Cheia_2007_Roumanie_HgC_6975
D2_1856_XI_S9_dF3_minDP3_minMQ30	1856_Tepe_Zagheh_Iran_HgD_5993
D15_1911_VII_S100_dF3_minDP3_minMQ30	1911_Tepe_Sang_e_Chakhmaq_E_Iran_HgD_7400
D13_1912_V_S31_dF3_minDP3_minMQ30	1912_Tepe_Sang_e_Chakhmaq_E_Iran_HgD_1950
D1_1627_XVI_S63_dF3_minDP3_minMQ30	1627_Qoli_Darvish_Iran_HgA_4300
CROC_MO-CH1690_dF3_minDP3_minMQ30	1690_Harsova_tell_Romania_HgD_6238
CROC_MO-CH1680_dF3_minDP3_minMQ30	1680_Icoana_Romania_HgC_10300
CROC_MO-1846_dF3_minDP3_minMQ30	1846_Pestera_Climente_Romania_HgABCEG-P_7750
CROC_MO-1844_dF3_minDP3_minMQ30	1844_Pestera_Climente_Romania_HgABCEG-P_31950
CROC_MO-1838_dF3_minDP3_minMQ30	1838_Vitanesti_Romania_HgC_5295
CROC_CH1660_dF3_minDP3_minMQ30	1660_Harsova_tell_Romania_HgD_6238
CROC_CH1659_dF3_minDP3_minMQ30	1659_Harsova_tell_Romania_HgD_6238
CROC_990_dF3_minDP3_minMQ30	990_Popina-Bordusani_Romania_HgD_6315
CROC_989_dF3_minDP3_minMQ30	989_Popina-Bordusani_Romania_HgD_6315
CROC_775_dF3_minDP3_minMQ30	775_Popina-Bordusani_Romania_HgD_6315
CROC_773_dF3_minDP3_minMQ30	773_Popina-Bordusani_Romania_HgD_6315
CROC_772b_dF3_minDP3_minMQ30	772b_Popina-Bordusani_Romania_HgD_6315
CROC_772a_dF3_minDP3_minMQ30	772a_Popina-Bordusani_Romania_HgD_6255
CROC_770_dF3_minDP3_minMQ30	770_Harsova_tell_Romania_HgD_6138
CROC_768_dF3_minDP3_minMQ30	768_Harsova_tell_Romania_HgD_6138
CROC_1849_dF3_minDP3_minMQ30	1849_Popina-Bordusani_Romania_HgD_6315
CROC_1847_dF3_minDP3_minMQ30	1847_Popina-Bordusani_Romania_HgD_6315
CROC_1842_dF3_minDP3_minMQ30	1842_Pestera_Climente_Romania_HgABCEG-P_31950
CROC_1841_dF3_minDP3_minMQ30	1841_Vitanesti_Romania_HgD_6255
CROC_1839_dF3_minDP3_minMQ30	1839_Vitanesti_Romania_HgC_5510
CROC_1837_dF3_minDP3_minMQ30	1837_Vitanesti_Romania_HgD_5543
CROC_1836_dF3_minDP3_minMQ30	1836_Vitanesti_Romania_HgC_5480
CROC_1834_dF3_minDP3_minMQ30	1834_Vitanesti_Romania_HgD_5543
CROC_1831_dF3_minDP3_minMQ30	1831_Vitanesti_Romania_HgC_6255
CROC_1829_dF3_minDP3_minMQ30	1829_Vitanesti_Romania_HgD_6255
CROC_1828_dF3_minDP3_minMQ30	1828_Vitanesti_Romania_HgD_6255
CROC_1827_dF3_minDP3_minMQ30	1827_Vitanesti_Romania_HgC_6255
CROC_1825_dF3_minDP3_minMQ30	1825_Vitanesti_Romania_HgD_6255
CROC_1823_dF3_minDP3_minMQ30	1823_Bordusani_Romania_HgD_6328
CROC_1822_dF3_minDP3_minMQ30	1822_Bordusani_Romania_HgD_6328
CROC_1821_dF3_minDP3_minMQ30	1821_Bordusani_Romania_HgD_6328
CROC_1820_dF3_minDP3_minMQ30	1820_Bordusani_Romania_HgD_6328
CROC_1819_dF3_minDP3_minMQ30	1819_Bordusani_Romania_HgD_6328
CROC_1817_dF3_minDP3_minMQ30	1817_Bordusani_Romania_HgD_6328
CROC_1815_dF3_minDP3_minMQ30	1815_Icoana-1969_Romania_HgC_9950
CROC_1810_dF3_minDP3_minMQ30	1810_Harsova_tell_Romania_HgD_6138
CROC_1809_dF3_minDP3_minMQ30	1809_Harsova_tell_Romania_HgD_6138
CROC_1808_dF3_minDP3_minMQ30	1808_Harsova_tell_Romania_HgD_6138
CROC_1807_dF3_minDP3_minMQ30	1807_Harsova_tell_Romania_HgA_6386
CROC_1806_dF3_minDP3_minMQ30	1806_Harsova_tell_Romania_HgD_6138
CROC_1804_dF3_minDP3_minMQ30	1804_Harsova_tell_Romania_HgD_6138
CROC_1803_dF3_minDP3_minMQ30	1803_Harsova_tell_Romania_HgD_6238
CROC_1802_dF3_minDP3_minMQ30	1802_Harsova_tell_Romania_HgD_6238
CROC_1801_dF3_minDP3_minMQ30	1801_Harsova_tell_Romania_HgD_6238
CROC_1800_dF3_minDP3_minMQ30	1800_Harsova_tell_Romania_HgD_6238
CROC_1799_dF3_minDP3_minMQ30	1799_Harsova_tell_Romania_HgA_6238
CROC_1798_dF3_minDP3_minMQ30	1798_Popina-Bordusani_Romania_HgD_6315
CROC_1796_dF3_minDP3_minMQ30	1796_Popina-Bordusani_Romania_HgD_6315
CROC_1795_dF3_minDP3_minMQ30	1795_Popina-Bordusani_Romania_HgD_6315
CROC_1793b_dF3_minDP3_minMQ30	1793b_Vitanesti_Romania_HgD_6260
CROC_1791_dF3_minDP3_minMQ30	1791_Vitanesti_Romania_HgC_5543
CROC_1704_dF3_minDP3_minMQ30	1704_Harsova_tell_Romania_HgD_6575
CROC_1702_dF3_minDP3_minMQ30	1702_Harsova_tell_Romania_HgA_6575
CROC_1689_dF3_minDP3_minMQ30	1689_Harsova_tell_Romania_HgD_6238
CROC_1674_dF3_minDP3_minMQ30	1674_Popina-Bordusani_Romania_HgD_6315
CROC_1665_dF3_minDP3_minMQ30	1665_Harsova_tell_Romania_HgD_6238
CROC_1664_dF3_minDP3_minMQ30	1664_Harsova_tell_Romania_HgD_6238
CROC_1661_dF3_minDP3_minMQ30	1661_Harsova_tell_Romania_HgD_6238
CROC_1588_dF3_minDP3_minMQ30	1588_Popina-Bordusani_Romania_HgD_6315
CROC_1582_dF3_minDP3_minMQ30	1582_Popina-Bordusani_Romania_HgD_6315
CROC_1581_dF3_minDP3_minMQ30	1581_Popina-Bordusani_Romania_HgD_6315
CROC_1579_dF3_minDP3_minMQ30	1579_Popina-Bordusani_Romania_HgD_6315
CROC_1576_dF3_minDP3_minMQ30	1576_Vitanesti_Romania_HgB_5543
Cox6	Cox6_Cox-Site_Alabama_HgA4_2250
CICVD	CICVD_Canada-Verde-Site_California_HgA4_4000
CIAS	CIAS_Syuxtun_California_HgA4a_4000
CAW2	CAW2_Channel-Islands_California_HgA4a_4000
CAO1	CAO1_Channel-Islands_California_HgA4a_4000
CanFam3_Boxer	CanFam3_Boxer
CA-IS-HM-H-007_Istllsk-Cave_Hungary_WOLF_3525	CANIS-HMNH-007_Istallosko-Cave_Hungary_WOLF_3525
C94_Sweden_4000	C94_Stora-Forvar_Sweden_HgC_4000
C90_Sweden_4800	C90_Ajvide_Sweden_HgC_4800
C89_Sweden_4800	C89_Ajvide_Sweden_HgC_4800
C88_Sweden_5000	C88_Fralsegarden_Sweden_HgA_5000
C62_Sweden_3250	C62_Apalle_Sweden_HgA_3100
C5_Russia_Samara_3800	C5_Krasnosamarskoe_Russia_HgX_3800
C4_1873_VI_S32_dF3_minDP3_minMQ30	1873_Cheia_Roumanie_HgD_6975
C32_Russia_Yakutia_undated_100	C32_Bulgunnyakhtakh-lake_Russia_HgA_100
C3_1697_XI_S15_dF3_minDP3_minMQ30	1697_Varasti_Roumanie_HgD_6600
C27_Russia_Baikal_7400	C27_Shamanka-II_Russia_HgC_7400
C26_Russia_Baikal_7000	C26_Pad--Kalashnikova_Russia_HgA_7000
C15_1915_X_S54_dF3_minDP3_minMQ30	1915_Tepe_Sang_e_Chakhmaq_E_Iran_HgD_7400
C14_740_XVI_S98_dF3_minDP3_minMQ30	740_Tepe_Sang_e_Chakhmaq_E_Iran_HgD_7400
C13_1910_I_S73_dF3_minDP3_minMQ30	1910_Tepe_Sagzabad_Iran_HgA_2933
C10_1707_X_S84_dF3_minDP3_minMQ30	1707_Can_Roqueta_Spain_HgC_3000
B7_1885_XVI_S25_dF3_minDP3_minMQ30	1885_Isaccea_Roumanie_HgA_6600
B5_1572_XI_S22_dF3_minDP3_minMQ30	1572_Isaccea_Roumanie_HgD_6600
B3_1696_XIX_S62_dF3_minDP3_minMQ30	1696_Varasti_Romania_HgD_6600
B2_1850_II_S24_dF3_minDP3_minMQ30	1850_Mentesh_Tepe_Azerbaijan_HgB_6950
B14_739_III_S91_dF3_minDP3_minMQ30	739_Tepe_Sang_e_Chakhmaq_E_Iran_HgD_7400
B13_1907_III_S72_dF3_minDP3_minMQ30	1907_Qoli_Darvish_Iran_HgA_4500
B12_putelat_I_S26_dF3_minDP3_minMQ30	putelat_Marlenheim_France_HgA_1200
B1_1076_XVI_S103_dF3_minDP3_minMQ30	1076_Ulug_Depe_Turkmenistan_HgA_3800
ASHQ08_Israel_2300	ASHQ08_Ashkelon_Israel_HgA_2300
ASHQ06_Israel_2300	ASHQ06_Ashkelon_Israel_HgA_2300
ASHQ01_Israel_2300	ASHQ01_Ashkelon_Israel_HgA_2300
AM474	AM474_Angel-Mounds_Indiana_HgA4a2_1000
AM310C	AM310C_Angel-Mounds_Indiana_HgA4_1000
AM310B	AM310B_Angel-Mounds_Indiana_HgA4_1000
AM310A	AM310A_Angel-Mounds_Indiana_HgA4a2_1000
ALPO01_Croatia_4500	ALPO01_Alymas-Podunavlje_Croatia_HgA_4500
AL3272_Rasik_Russia_WOLF_91250	AL3272_Rasik_Russia_WOLF_91250
AL3223	AL3223_Weyanoke-Old-Town_Virginia_HgA_1000
AL3194	AL3194_Port-au-Choix_Canada_HgA_4000
AL3185_Pietrele_Romania_WOLF_6307	AL3185_Pietrele_Romania_WOLF_6307
AL2946_Plocnik_Serbia_D_6702	AL2946_Plocnik_Serbia_HgD_6839
AL2744_Razboinichya_Altai_WOLF_28345	AL2744_Razboinichya_Altai_WOLF_28345
AL2571_Iran_A_5820	AL2571_Tepe-Ghela-Gap_Iran_HgA_5826
AL2397_Italy_C_4450	AL2397_Belverde-di-Cetona_Italy_HgC_4000
AL2370_Drriloch_Switzerland_WOLF_9348	AL2370_Durriloch_Switzerland_WOLF_9348
AL2350_Botai_Kazakhstan_WOLF_5169	AL2350_Botai_Kazakhstan_WOLF_5169
AL2022_Turkey_A_1510	AL2022_Marmara-region_Turkey_HgA_1565
AH574_Aufhausener-Hhle_Germany_WOLF_58002	AH574_Aufhausener-Hohle_Germany_WOLF_58002
A8_1894_VI_S82_dF3_minDP3_minMQ30	1894_Schela_Cladovei_Roumanie_HgB_7775
A6_1883_VI_S56_dF3_minDP3_minMQ30	1883_Isaccea_Roumanie_HgA_6600
A5_1571_XI_S53_dF3_minDP3_minMQ30	1571_Isaccea_Roumanie_HgD_6600
A3_1695_XVIII_S27_dF3_minDP3_minMQ30	1695_Varasti_Roumanie_HgD_6600
A2_1637_V_S86_dF3_minDP3_minMQ30	1637_Tepe_Hasanlu_Iran_HgL_2200
A15_1714_II_S52_dF3_minDP3_minMQ30	1714_Can_Roqueta_Spain_HgD_2650
A14_738_II_S37_dF3_minDP3_minMQ30	738_Tepe_Sang_e_Chakhmaq_E_Iran_HgD_7186
A12_736_VIII_S88_dF3_minDP3_minMQ30	736_Tepe_Sang_e_Chakhmaq_E_Iran_HgD_7120
A11_1862_XIV_S57_dF3_minDP3_minMQ30	1862_Techirghiol_Paloda_Roumanie_HgC_6975
A1_1075_XII_S55_dF3_minDP3_minMQ30	1075_Ulug_Depe_Turkmenistan_HgB_3800
5MT520	5MT520_McPhee-Pueblo_Colorado_HgA4a_1200
5MT501	5MT501_Yellow-Jacket-Pueblo_Colorado_HgA4a2_900
5MT316	5MT316_Grass-Mesa_Colorado_HgA4a2_1250
367_Ballynamintra-Cave_Ireland_WOLF_13334	367_Ballynamintra-Cave_Ireland_WOLF_13334
1960_dF3_minDP3_minMQ30	1960_Popina-Bordusani_Romania_HgD_6315
1956_dF3_minDP3_minMQ30	1956_Popina-Bordusani_Romania_HgD_6315
1955_dF3_minDP3_minMQ30	1955_Popina-Bordusani_Romania_HgD_6315
1954_dF3_minDP3_minMQ30	1954_Harsova_tell_Romania_HgA_6575
1953_dF3_minDP3_minMQ30	1953_Popina-Bordusani_Romania_HgD_6315
1952_dF3_minDP3_minMQ30	1952_Harsova_tell_Romania_HgD_6138
1950_dF3_minDP3_minMQ30	1950_Harsova_tell_Romania_HgA_6575
1949_dF3_minDP3_minMQ30	1949_Harsova_tell_Romania_HgD_6575
1948_dF3_minDP3_minMQ30	1948_Harsova_tell_Romania_HgD_6575
1947_dF3_minDP3_minMQ30	1947_Harsova_tell_Romania_HgD_6386
1946_dF3_minDP3_minMQ30	1946_Harsova_tell_Romania_HgD_6138
1944_dF3_minDP3_minMQ30	1944_Popina-Bordusani_Romania_HgD_6315
1942_dF3_minDP3_minMQ30	1942_Harsova_tell_Romania_HgD_6138
1941_dF3_minDP3_minMQ30	1941_Harsova_tell_Romania_HgD_6138
1940_dF3_minDP3_minMQ30	1940_Harsova_tell_Romania_HgD_6575
1939_dF3_minDP3_minMQ30	1939_Popina-Bordusani_Romania_HgD_6315
1937_dF3_minDP3_minMQ30	1937_Harsova_tell_Romania_HgD_6138
1935_dF3_minDP3_minMQ30	1935_Harsova_tell_Romania_HgA_6575
1933_dF3_minDP3_minMQ30	1933_Popina-Bordusani_Romania_HgD_6315
1931_dF3_minDP3_minMQ30	1931_Harsova_tell_Romania_HgA_6575
-ewgrange_Ireland_4800BP	NGD_Newgrange_Ireland_HgC_4800
-C_008093.1_Canis_latrans_mitochondrion_complete_genome	NC_008093.1_USA_C.LATRANS_Hg/_0
-C_008092.1_Canis_lupus_Grey_Wolf	NC_008092.1_Espagne_GREY_WOLF_Hg/_0
